Test #1 | Time: 600 seconds | GPS: on | Screen: off
5.09,0.068,2019-11-28 15:19:59.046007
5.09,0.119,2019-11-28 15:20:00.217315
5.09,0.068,2019-11-28 15:20:01.388799
5.09,0.147,2019-11-28 15:20:02.562787
5.09,0.133,2019-11-28 15:20:03.732234
5.09,0.097,2019-11-28 15:20:04.904729
5.09,0.173,2019-11-28 15:20:06.076026
5.09,0.171,2019-11-28 15:20:07.247287
5.09,0.147,2019-11-28 15:20:08.419871
5.09,0.148,2019-11-28 15:20:09.591062
5.09,0.162,2019-11-28 15:20:10.763615
5.09,0.102,2019-11-28 15:20:11.933683
5.09,0.104,2019-11-28 15:20:13.106449
5.09,0.167,2019-11-28 15:20:14.278676
5.09,0.165,2019-11-28 15:20:15.449884
5.09,0.17,2019-11-28 15:20:16.619893
5.09,0.116,2019-11-28 15:20:17.792400
5.09,0.1,2019-11-28 15:20:18.964822
5.09,0.138,2019-11-28 15:20:20.136176
5.09,0.173,2019-11-28 15:20:21.305912
5.09,0.142,2019-11-28 15:20:22.478628
5.09,0.176,2019-11-28 15:20:23.649489
5.09,0.163,2019-11-28 15:20:24.822559
5.09,0.113,2019-11-28 15:20:25.993730
5.09,0.101,2019-11-28 15:20:27.165205
5.09,0.171,2019-11-28 15:20:28.337297
5.09,0.127,2019-11-28 15:20:29.508596
5.09,0.163,2019-11-28 15:20:30.681206
5.09,0.17,2019-11-28 15:20:31.852391
5.09,0.097,2019-11-28 15:20:33.032746
5.09,0.096,2019-11-28 15:20:34.196070
5.09,0.096,2019-11-28 15:20:35.367471
5.09,0.157,2019-11-28 15:20:36.538554
5.09,0.138,2019-11-28 15:20:37.711054
5.09,0.098,2019-11-28 15:20:38.882293
5.09,0.164,2019-11-28 15:20:40.054687
5.09,0.127,2019-11-28 15:20:41.226135
5.09,0.114,2019-11-28 15:20:42.397599
5.09,0.141,2019-11-28 15:20:43.570046
5.09,0.172,2019-11-28 15:20:44.741266
5.09,0.099,2019-11-28 15:20:45.922786
5.09,0.098,2019-11-28 15:20:47.085094
5.09,0.101,2019-11-28 15:20:48.257538
5.09,0.175,2019-11-28 15:20:49.428908
