Test #1 | Time: 600 seconds | GPS: off | Screen: on
5.09,0.121,2019-11-18 22:34:23.851445
5.09,0.118,2019-11-18 22:34:25.022655
5.09,0.122,2019-11-18 22:34:26.193997
5.09,0.12,2019-11-18 22:34:27.366458
5.09,0.118,2019-11-18 22:34:28.536683
5.09,0.119,2019-11-18 22:34:29.709018
5.09,0.12,2019-11-18 22:34:30.880298
5.09,0.119,2019-11-18 22:34:32.051538
5.09,0.121,2019-11-18 22:34:33.222792
5.09,0.12,2019-11-18 22:34:34.394050
5.09,0.119,2019-11-18 22:34:35.564123
5.09,0.119,2019-11-18 22:34:36.740282
5.09,0.118,2019-11-18 22:34:37.909296
5.09,0.12,2019-11-18 22:34:39.080323
5.09,0.12,2019-11-18 22:34:40.251380
5.09,0.118,2019-11-18 22:34:41.424240
5.09,0.12,2019-11-18 22:34:42.593945
5.09,0.12,2019-11-18 22:34:43.765206
5.09,0.119,2019-11-18 22:34:44.936724
5.09,0.12,2019-11-18 22:34:46.107698
5.09,0.118,2019-11-18 22:34:47.279251
5.09,0.119,2019-11-18 22:34:48.451677
5.09,0.119,2019-11-18 22:34:49.621620
5.09,0.125,2019-11-18 22:34:50.792904
5.1,0.121,2019-11-18 22:34:51.965945
5.09,0.121,2019-11-18 22:34:53.137918
5.09,0.118,2019-11-18 22:34:54.307806
5.09,0.121,2019-11-18 22:34:55.479015
5.09,0.121,2019-11-18 22:34:56.653073
5.09,0.118,2019-11-18 22:34:57.821661
5.09,0.119,2019-11-18 22:34:58.992889
5.09,0.118,2019-11-18 22:35:00.164142
5.09,0.119,2019-11-18 22:35:01.345594
5.09,0.2,2019-11-18 22:35:02.505415
5.09,0.12,2019-11-18 22:35:03.677917
5.09,0.12,2019-11-18 22:35:04.849089
5.09,0.13,2019-11-18 22:35:06.020717
5.09,0.159,2019-11-18 22:35:07.199391
5.09,0.12,2019-11-18 22:35:08.363140
5.09,0.118,2019-11-18 22:35:09.534394
5.09,0.119,2019-11-18 22:35:10.706724
5.09,0.123,2019-11-18 22:35:11.879225
5.09,0.118,2019-11-18 22:35:13.050359
5.09,0.12,2019-11-18 22:35:14.219240
5.09,0.119,2019-11-18 22:35:15.391736
5.09,0.118,2019-11-18 22:35:16.563014
5.09,0.121,2019-11-18 22:35:17.734293
5.09,0.118,2019-11-18 22:35:18.905568
5.09,0.119,2019-11-18 22:35:20.076831
5.09,0.119,2019-11-18 22:35:21.248480
5.09,0.121,2019-11-18 22:35:22.419268
5.09,0.12,2019-11-18 22:35:23.596961
5.09,0.12,2019-11-18 22:35:24.763080
5.09,0.118,2019-11-18 22:35:25.934341
5.09,0.127,2019-11-18 22:35:27.105574
5.09,0.121,2019-11-18 22:35:28.276747
5.1,0.12,2019-11-18 22:35:29.449320
5.09,0.12,2019-11-18 22:35:30.619349
5.09,0.119,2019-11-18 22:35:31.791897
5.09,0.119,2019-11-18 22:35:32.965587
5.09,0.119,2019-11-18 22:35:34.135497
5.09,0.119,2019-11-18 22:35:35.307830
5.09,0.121,2019-11-18 22:35:36.477985
5.09,0.119,2019-11-18 22:35:37.649358
5.09,0.122,2019-11-18 22:35:38.820651
5.09,0.12,2019-11-18 22:35:39.991930
5.09,0.12,2019-11-18 22:35:41.163358
5.09,0.119,2019-11-18 22:35:42.335640
5.08,0.392,2019-11-18 22:35:43.506896
5.09,0.119,2019-11-18 22:35:44.678055
5.09,0.16,2019-11-18 22:35:45.850838
5.09,0.119,2019-11-18 22:35:47.021953
5.09,0.172,2019-11-18 22:35:48.193194
5.09,0.12,2019-11-18 22:35:49.364386
5.09,0.157,2019-11-18 22:35:50.536115
5.09,0.12,2019-11-18 22:35:51.707144
5.09,0.12,2019-11-18 22:35:52.879448
5.09,0.124,2019-11-18 22:35:54.051982
5.09,0.118,2019-11-18 22:35:55.222144
5.09,0.12,2019-11-18 22:35:56.395945
5.09,0.119,2019-11-18 22:35:57.564362
5.09,0.126,2019-11-18 22:35:58.735828
5.09,0.127,2019-11-18 22:35:59.907005
5.09,0.121,2019-11-18 22:36:01.079526
5.09,0.213,2019-11-18 22:36:02.250963
5.1,0.121,2019-11-18 22:36:03.421903
5.09,0.119,2019-11-18 22:36:04.594545
5.09,0.12,2019-11-18 22:36:05.766217
5.09,0.12,2019-11-18 22:36:06.937068
5.09,0.184,2019-11-18 22:36:08.108343
5.09,0.121,2019-11-18 22:36:09.279567
5.09,0.118,2019-11-18 22:36:10.463347
5.09,0.118,2019-11-18 22:36:11.750874
5.09,0.117,2019-11-18 22:36:12.922087
5.09,0.12,2019-11-18 22:36:14.093328
5.09,0.119,2019-11-18 22:36:15.264603
5.09,0.125,2019-11-18 22:36:16.435897
5.09,0.12,2019-11-18 22:36:17.607301
5.09,0.124,2019-11-18 22:36:18.779716
5.09,0.121,2019-11-18 22:36:19.950015
5.09,0.122,2019-11-18 22:36:21.120880
5.09,0.119,2019-11-18 22:36:22.293432
5.09,0.12,2019-11-18 22:36:23.465778
5.09,0.118,2019-11-18 22:36:24.637182
5.09,0.118,2019-11-18 22:36:25.807171
5.1,0.121,2019-11-18 22:36:26.979678
5.09,0.118,2019-11-18 22:36:28.150970
5.09,0.119,2019-11-18 22:36:29.320965
5.09,0.12,2019-11-18 22:36:30.493542
5.09,0.126,2019-11-18 22:36:31.665995
5.09,0.119,2019-11-18 22:36:32.836011
5.09,0.12,2019-11-18 22:36:34.007219
5.09,0.12,2019-11-18 22:36:35.180216
5.09,0.119,2019-11-18 22:36:36.351022
5.09,0.119,2019-11-18 22:36:37.522274
5.09,0.119,2019-11-18 22:36:38.694792
5.09,0.12,2019-11-18 22:36:39.864670
5.09,0.118,2019-11-18 22:36:41.037282
5.09,0.12,2019-11-18 22:36:42.208499
5.09,0.12,2019-11-18 22:36:43.379669
5.09,0.12,2019-11-18 22:36:44.550924
5.09,0.124,2019-11-18 22:36:45.727324
5.09,0.118,2019-11-18 22:36:46.893585
5.09,0.119,2019-11-18 22:36:48.064878
5.09,0.122,2019-11-18 22:36:49.236142
5.09,0.118,2019-11-18 22:36:50.412663
5.09,0.12,2019-11-18 22:36:51.707341
5.09,0.121,2019-11-18 22:36:52.878646
5.09,0.119,2019-11-18 22:36:54.050052
5.09,0.12,2019-11-18 22:36:55.222430
5.09,0.121,2019-11-18 22:36:56.393519
5.09,0.118,2019-11-18 22:36:57.565073
5.09,0.161,2019-11-18 22:36:58.738856
5.09,0.118,2019-11-18 22:36:59.908690
5.09,0.119,2019-11-18 22:37:01.080024
5.09,0.279,2019-11-18 22:37:02.252284
5.09,0.118,2019-11-18 22:37:03.423725
5.09,0.119,2019-11-18 22:37:04.594889
5.09,0.121,2019-11-18 22:37:05.766832
5.09,0.119,2019-11-18 22:37:06.940025
5.09,0.189,2019-11-18 22:37:08.112404
5.09,0.118,2019-11-18 22:37:09.281281
5.09,0.119,2019-11-18 22:37:10.452426
5.09,0.119,2019-11-18 22:37:11.623816
5.09,0.118,2019-11-18 22:37:12.795045
5.09,0.12,2019-11-18 22:37:13.972420
5.09,0.12,2019-11-18 22:37:15.138758
5.09,0.119,2019-11-18 22:37:16.309967
5.09,0.119,2019-11-18 22:37:17.482598
5.09,0.12,2019-11-18 22:37:18.652585
5.09,0.119,2019-11-18 22:37:19.826720
5.09,0.12,2019-11-18 22:37:20.996326
5.09,0.12,2019-11-18 22:37:22.167614
5.09,0.119,2019-11-18 22:37:23.340125
5.09,0.12,2019-11-18 22:37:24.510122
5.09,0.125,2019-11-18 22:37:25.681268
5.09,0.121,2019-11-18 22:37:26.852823
5.09,0.122,2019-11-18 22:37:28.024083
5.09,0.119,2019-11-18 22:37:29.197675
5.09,0.122,2019-11-18 22:37:30.367669
5.09,0.121,2019-11-18 22:37:31.538927
5.09,0.119,2019-11-18 22:37:32.710189
5.09,0.121,2019-11-18 22:37:33.881464
5.09,0.119,2019-11-18 22:37:35.054343
5.09,0.12,2019-11-18 22:37:36.227882
5.09,0.121,2019-11-18 22:37:37.396396
5.09,0.119,2019-11-18 22:37:38.567676
5.09,0.122,2019-11-18 22:37:39.740270
5.09,0.128,2019-11-18 22:37:40.910443
5.09,0.123,2019-11-18 22:37:42.082805
5.09,0.121,2019-11-18 22:37:43.253906
5.09,0.119,2019-11-18 22:37:44.425284
5.09,0.118,2019-11-18 22:37:45.599033
5.09,0.121,2019-11-18 22:37:46.769039
5.09,0.119,2019-11-18 22:37:47.940303
5.09,0.119,2019-11-18 22:37:49.111582
5.09,0.12,2019-11-18 22:37:50.284481
5.09,0.118,2019-11-18 22:37:51.454250
5.09,0.121,2019-11-18 22:37:52.626602
5.09,0.122,2019-11-18 22:37:53.797842
5.09,0.123,2019-11-18 22:37:54.969295
5.09,0.12,2019-11-18 22:37:56.140486
5.09,0.119,2019-11-18 22:37:57.312883
5.09,0.121,2019-11-18 22:37:58.485434
5.09,0.12,2019-11-18 22:37:59.655443
5.09,0.119,2019-11-18 22:38:00.826698
5.09,0.125,2019-11-18 22:38:01.997969
5.09,0.119,2019-11-18 22:38:03.169256
5.09,0.119,2019-11-18 22:38:04.341714
5.09,0.121,2019-11-18 22:38:05.513558
5.09,0.12,2019-11-18 22:38:06.684071
5.09,0.12,2019-11-18 22:38:07.857970
5.09,0.119,2019-11-18 22:38:09.028026
5.09,0.12,2019-11-18 22:38:10.199224
5.09,0.119,2019-11-18 22:38:11.370386
5.09,0.12,2019-11-18 22:38:12.543000
5.09,0.121,2019-11-18 22:38:13.713014
5.09,0.12,2019-11-18 22:38:14.884252
5.09,0.12,2019-11-18 22:38:16.055401
5.09,0.118,2019-11-18 22:38:17.228232
5.09,0.12,2019-11-18 22:38:18.397898
5.09,0.119,2019-11-18 22:38:19.569939
5.09,0.119,2019-11-18 22:38:20.741716
5.09,0.12,2019-11-18 22:38:21.913084
5.09,0.12,2019-11-18 22:38:23.084339
5.09,0.12,2019-11-18 22:38:24.255604
5.09,0.119,2019-11-18 22:38:25.426771
5.09,0.121,2019-11-18 22:38:26.598312
5.09,0.121,2019-11-18 22:38:27.770638
5.09,0.121,2019-11-18 22:38:28.941922
5.09,0.121,2019-11-18 22:38:30.113056
5.09,0.118,2019-11-18 22:38:31.285469
5.09,0.119,2019-11-18 22:38:32.456940
5.09,0.119,2019-11-18 22:38:33.628220
5.09,0.124,2019-11-18 22:38:34.800239
5.09,0.12,2019-11-18 22:38:35.971846
5.09,0.12,2019-11-18 22:38:37.143194
5.09,0.12,2019-11-18 22:38:38.315758
5.09,0.119,2019-11-18 22:38:39.485761
5.09,0.12,2019-11-18 22:38:40.658226
5.09,0.118,2019-11-18 22:38:41.829504
5.09,0.12,2019-11-18 22:38:43.000854
5.09,0.12,2019-11-18 22:38:44.172060
5.09,0.119,2019-11-18 22:38:45.347076
5.09,0.12,2019-11-18 22:38:46.515866
5.09,0.12,2019-11-18 22:38:47.687039
5.09,0.122,2019-11-18 22:38:48.861224
5.09,0.129,2019-11-18 22:38:50.030841
5.09,0.119,2019-11-18 22:38:51.202064
5.09,0.118,2019-11-18 22:38:52.374464
5.09,0.119,2019-11-18 22:38:53.544651
5.09,0.12,2019-11-18 22:38:54.715753
5.09,0.119,2019-11-18 22:38:55.888388
5.09,0.122,2019-11-18 22:38:57.059648
5.09,0.118,2019-11-18 22:38:58.230917
5.09,0.122,2019-11-18 22:38:59.402025
5.09,0.12,2019-11-18 22:39:00.574653
5.09,0.119,2019-11-18 22:39:01.748253
5.09,0.188,2019-11-18 22:39:02.917371
5.09,0.119,2019-11-18 22:39:04.088836
5.09,0.119,2019-11-18 22:39:05.259709
5.09,0.12,2019-11-18 22:39:06.430960
5.09,0.186,2019-11-18 22:39:07.602123
5.09,0.12,2019-11-18 22:39:08.776157
5.09,0.121,2019-11-18 22:39:09.946012
5.09,0.118,2019-11-18 22:39:11.117274
5.09,0.12,2019-11-18 22:39:12.288491
5.09,0.121,2019-11-18 22:39:13.459674
5.09,0.12,2019-11-18 22:39:14.631038
5.09,0.12,2019-11-18 22:39:15.804897
5.09,0.119,2019-11-18 22:39:16.976085
5.09,0.119,2019-11-18 22:39:18.153817
5.09,0.121,2019-11-18 22:39:19.317779
5.09,0.118,2019-11-18 22:39:20.488586
5.09,0.12,2019-11-18 22:39:21.661108
5.09,0.12,2019-11-18 22:39:22.834907
5.09,0.118,2019-11-18 22:39:24.003632
5.09,0.121,2019-11-18 22:39:25.174893
5.09,0.12,2019-11-18 22:39:26.346014
5.09,0.123,2019-11-18 22:39:27.517423
5.09,0.119,2019-11-18 22:39:28.688686
5.09,0.119,2019-11-18 22:39:29.859824
5.09,0.12,2019-11-18 22:39:31.031185
5.09,0.125,2019-11-18 22:39:32.204985
5.09,0.118,2019-11-18 22:39:33.373732
5.09,0.119,2019-11-18 22:39:34.545237
5.09,0.12,2019-11-18 22:39:35.716142
5.09,0.119,2019-11-18 22:39:36.887510
5.09,0.12,2019-11-18 22:39:38.060012
5.09,0.12,2019-11-18 22:39:39.231314
5.09,0.119,2019-11-18 22:39:40.402546
5.09,0.12,2019-11-18 22:39:41.573798
5.09,0.118,2019-11-18 22:39:42.745078
5.09,0.136,2019-11-18 22:39:43.920125
5.09,0.119,2019-11-18 22:39:45.088820
5.09,0.12,2019-11-18 22:39:46.260129
5.09,0.12,2019-11-18 22:39:47.431352
5.09,0.12,2019-11-18 22:39:48.603010
5.09,0.118,2019-11-18 22:39:49.773954
5.09,0.119,2019-11-18 22:39:50.945132
5.09,0.12,2019-11-18 22:39:52.116345
5.09,0.118,2019-11-18 22:39:53.287870
5.09,0.119,2019-11-18 22:39:54.467877
5.09,0.12,2019-11-18 22:39:55.631442
5.09,0.123,2019-11-18 22:39:56.802693
5.09,0.12,2019-11-18 22:39:57.973983
5.09,0.126,2019-11-18 22:39:59.145096
5.09,0.12,2019-11-18 22:40:00.316273
5.09,0.119,2019-11-18 22:40:01.487680
5.09,0.181,2019-11-18 22:40:02.658980
5.09,0.121,2019-11-18 22:40:03.830829
5.09,0.12,2019-11-18 22:40:05.001643
5.09,0.121,2019-11-18 22:40:06.172958
5.09,0.185,2019-11-18 22:40:07.344199
5.09,0.119,2019-11-18 22:40:08.517798
5.09,0.121,2019-11-18 22:40:09.686704
5.09,0.189,2019-11-18 22:40:10.859053
5.09,0.181,2019-11-18 22:40:12.031485
5.09,0.12,2019-11-18 22:40:13.201581
5.1,0.118,2019-11-18 22:40:14.372818
5.09,0.119,2019-11-18 22:40:15.554126
5.09,0.119,2019-11-18 22:40:16.715387
5.09,0.119,2019-11-18 22:40:17.886808
5.09,0.121,2019-11-18 22:40:19.059548
5.09,0.12,2019-11-18 22:40:20.230605
5.09,0.118,2019-11-18 22:40:21.400405
5.09,0.119,2019-11-18 22:40:22.571707
5.09,0.119,2019-11-18 22:40:23.743105
5.09,0.119,2019-11-18 22:40:24.915434
5.09,0.122,2019-11-18 22:40:26.086742
5.09,0.118,2019-11-18 22:40:27.258008
5.09,0.12,2019-11-18 22:40:28.429120
5.09,0.12,2019-11-18 22:40:29.601787
5.09,0.118,2019-11-18 22:40:30.774283
5.09,0.12,2019-11-18 22:40:31.943213
5.09,0.12,2019-11-18 22:40:33.116941
5.09,0.12,2019-11-18 22:40:34.286131
5.09,0.119,2019-11-18 22:40:35.457047
5.09,0.12,2019-11-18 22:40:36.628133
5.09,0.12,2019-11-18 22:40:37.800572
5.09,0.121,2019-11-18 22:40:38.982102
5.1,0.117,2019-11-18 22:40:40.144262
5.09,0.119,2019-11-18 22:40:41.314227
5.09,0.12,2019-11-18 22:40:42.485674
5.09,0.118,2019-11-18 22:40:43.656748
5.09,0.119,2019-11-18 22:40:44.828188
5.09,0.12,2019-11-18 22:40:46.000663
5.09,0.118,2019-11-18 22:40:47.175530
5.09,0.121,2019-11-18 22:40:48.342302
5.09,0.119,2019-11-18 22:40:49.514627
5.09,0.119,2019-11-18 22:40:50.685858
5.09,0.12,2019-11-18 22:40:51.856996
5.09,0.126,2019-11-18 22:40:53.028139
5.09,0.127,2019-11-18 22:40:54.199511
5.09,0.119,2019-11-18 22:40:55.372133
5.09,0.119,2019-11-18 22:40:56.544409
5.09,0.121,2019-11-18 22:40:57.714421
5.09,0.118,2019-11-18 22:40:58.885823
5.09,0.12,2019-11-18 22:41:00.057212
5.09,0.121,2019-11-18 22:41:01.228196
5.09,0.184,2019-11-18 22:41:02.402157
5.09,0.158,2019-11-18 22:41:03.571266
5.09,0.121,2019-11-18 22:41:04.742022
5.09,0.118,2019-11-18 22:41:05.914692
5.09,0.13,2019-11-18 22:41:07.084838
5.09,0.125,2019-11-18 22:41:08.257175
5.09,0.12,2019-11-18 22:41:09.427282
5.09,0.12,2019-11-18 22:41:10.598546
5.09,0.119,2019-11-18 22:41:11.769642
5.09,0.119,2019-11-18 22:41:12.940958
5.09,0.118,2019-11-18 22:41:14.113483
5.09,0.12,2019-11-18 22:41:15.284668
5.09,0.121,2019-11-18 22:41:16.458311
5.09,0.119,2019-11-18 22:41:17.627124
5.09,0.12,2019-11-18 22:41:18.800393
5.09,0.121,2019-11-18 22:41:19.971036
5.09,0.118,2019-11-18 22:41:21.140957
5.09,0.121,2019-11-18 22:41:22.312201
5.09,0.119,2019-11-18 22:41:23.483561
5.09,0.119,2019-11-18 22:41:24.654692
5.09,0.121,2019-11-18 22:41:25.826066
5.09,0.14,2019-11-18 22:41:26.997371
5.09,0.119,2019-11-18 22:41:28.172256
5.09,0.119,2019-11-18 22:41:29.341084
5.09,0.118,2019-11-18 22:41:30.512327
5.09,0.12,2019-11-18 22:41:31.683669
5.09,0.12,2019-11-18 22:41:32.855744
5.09,0.119,2019-11-18 22:41:34.026189
5.09,0.119,2019-11-18 22:41:35.197416
5.09,0.121,2019-11-18 22:41:36.368578
5.09,0.119,2019-11-18 22:41:37.552656
5.09,0.121,2019-11-18 22:41:38.839988
5.09,0.119,2019-11-18 22:41:40.011230
5.09,0.12,2019-11-18 22:41:41.182428
5.09,0.118,2019-11-18 22:41:42.357495
5.09,0.12,2019-11-18 22:41:43.524995
5.09,0.121,2019-11-18 22:41:44.696279
5.09,0.12,2019-11-18 22:41:45.867526
5.09,0.12,2019-11-18 22:41:47.036294
5.09,0.12,2019-11-18 22:41:48.210447
5.09,0.118,2019-11-18 22:41:49.385089
5.09,0.121,2019-11-18 22:41:50.552572
5.09,0.121,2019-11-18 22:41:51.722598
5.09,0.12,2019-11-18 22:41:52.896422
5.09,0.121,2019-11-18 22:41:54.066221
5.09,0.12,2019-11-18 22:41:55.237509
5.09,0.119,2019-11-18 22:41:56.408892
5.09,0.12,2019-11-18 22:41:57.580155
5.09,0.118,2019-11-18 22:41:58.751440
5.09,0.119,2019-11-18 22:41:59.922662
5.09,0.121,2019-11-18 22:42:01.095141
5.09,0.199,2019-11-18 22:42:02.264891
5.09,0.122,2019-11-18 22:42:03.436842
5.09,0.119,2019-11-18 22:42:04.607705
5.09,0.121,2019-11-18 22:42:05.779006
5.09,0.129,2019-11-18 22:42:06.950298
5.09,0.187,2019-11-18 22:42:08.120418
5.09,0.119,2019-11-18 22:42:09.291514
5.09,0.119,2019-11-18 22:42:10.465482
5.09,0.12,2019-11-18 22:42:11.635518
5.09,0.121,2019-11-18 22:42:12.806563
5.09,0.117,2019-11-18 22:42:13.989318
5.09,0.12,2019-11-18 22:42:15.276590
5.09,0.12,2019-11-18 22:42:16.447900
5.09,0.119,2019-11-18 22:42:17.619119
5.09,0.127,2019-11-18 22:42:18.789737
5.09,0.121,2019-11-18 22:42:19.960303
5.09,0.118,2019-11-18 22:42:21.131631
5.09,0.121,2019-11-18 22:42:22.303017
5.09,0.119,2019-11-18 22:42:23.474391
5.09,0.119,2019-11-18 22:42:24.645695
5.09,0.119,2019-11-18 22:42:25.816689
5.09,0.12,2019-11-18 22:42:26.988143
5.09,0.12,2019-11-18 22:42:28.160487
5.09,0.117,2019-11-18 22:42:29.345734
5.09,0.12,2019-11-18 22:42:30.631994
5.09,0.118,2019-11-18 22:42:31.813250
5.09,0.119,2019-11-18 22:42:33.100842
5.09,0.122,2019-11-18 22:42:34.275725
5.09,0.125,2019-11-18 22:42:35.443090
5.09,0.12,2019-11-18 22:42:36.614258
5.09,0.119,2019-11-18 22:42:37.785777
5.09,0.118,2019-11-18 22:42:38.958323
5.09,0.12,2019-11-18 22:42:40.128145
5.09,0.119,2019-11-18 22:42:41.298155
5.09,0.12,2019-11-18 22:42:42.470630
5.09,0.121,2019-11-18 22:42:43.641909
5.09,0.12,2019-11-18 22:42:44.813190
5.09,0.122,2019-11-18 22:42:45.989688
5.09,0.118,2019-11-18 22:42:47.155756
5.09,0.117,2019-11-18 22:42:48.331153
5.09,0.125,2019-11-18 22:42:49.499426
5.09,0.125,2019-11-18 22:42:50.670744
5.09,0.12,2019-11-18 22:42:51.843276
5.09,0.121,2019-11-18 22:42:53.014517
5.09,0.117,2019-11-18 22:42:54.185805
5.09,0.12,2019-11-18 22:42:55.358310
5.09,0.121,2019-11-18 22:42:56.529551
5.09,0.12,2019-11-18 22:42:57.700800
5.09,0.12,2019-11-18 22:42:58.872052
Test #2 | Time: 600 seconds | GPS: off | Screen: on
5.09,0.118,2019-11-18 22:43:00.043229
5.09,0.117,2019-11-18 22:43:01.214812
5.09,0.188,2019-11-18 22:43:02.387028
5.09,0.182,2019-11-18 22:43:03.560067
5.09,0.187,2019-11-18 22:43:04.729678
5.09,0.119,2019-11-18 22:43:05.902170
5.09,0.121,2019-11-18 22:43:07.073422
5.09,0.12,2019-11-18 22:43:08.243524
5.09,0.12,2019-11-18 22:43:09.417092
5.09,0.118,2019-11-18 22:43:10.588545
5.09,0.119,2019-11-18 22:43:11.759693
5.09,0.159,2019-11-18 22:43:12.932208
5.09,0.119,2019-11-18 22:43:14.107260
5.09,0.121,2019-11-18 22:43:15.274786
5.09,0.119,2019-11-18 22:43:16.446087
5.09,0.118,2019-11-18 22:43:17.618577
5.09,0.12,2019-11-18 22:43:18.790220
5.09,0.117,2019-11-18 22:43:19.961240
5.09,0.121,2019-11-18 22:43:21.147614
5.09,0.119,2019-11-18 22:43:22.432332
5.09,0.12,2019-11-18 22:43:23.604737
5.09,0.118,2019-11-18 22:43:24.776016
5.09,0.119,2019-11-18 22:43:25.947570
5.09,0.153,2019-11-18 22:43:27.118607
5.09,0.118,2019-11-18 22:43:28.289894
5.09,0.121,2019-11-18 22:43:29.461152
5.09,0.118,2019-11-18 22:43:30.634948
5.09,0.118,2019-11-18 22:43:31.803887
5.09,0.12,2019-11-18 22:43:32.976555
5.09,0.118,2019-11-18 22:43:34.149937
5.09,0.12,2019-11-18 22:43:35.318714
5.09,0.12,2019-11-18 22:43:36.490000
5.09,0.119,2019-11-18 22:43:37.661292
5.09,0.121,2019-11-18 22:43:38.832461
5.09,0.122,2019-11-18 22:43:40.002541
5.09,0.117,2019-11-18 22:43:41.176396
5.09,0.119,2019-11-18 22:43:42.347607
5.09,0.118,2019-11-18 22:43:43.518833
5.09,0.118,2019-11-18 22:43:44.692648
5.09,0.12,2019-11-18 22:43:45.862648
5.09,0.118,2019-11-18 22:43:47.034012
5.09,0.118,2019-11-18 22:43:48.206689
5.09,0.119,2019-11-18 22:43:49.377666
5.09,0.12,2019-11-18 22:43:50.547725
5.09,0.123,2019-11-18 22:43:51.721418
5.09,0.12,2019-11-18 22:43:52.893918
5.09,0.118,2019-11-18 22:43:54.063860
5.09,0.118,2019-11-18 22:43:55.236429
5.09,0.118,2019-11-18 22:43:56.407769
5.09,0.119,2019-11-18 22:43:57.578961
5.09,0.12,2019-11-18 22:43:58.751549
5.09,0.117,2019-11-18 22:43:59.921521
5.09,0.12,2019-11-18 22:44:01.094023
5.09,0.197,2019-11-18 22:44:02.266755
5.09,0.184,2019-11-18 22:44:03.438098
5.09,0.12,2019-11-18 22:44:04.608893
5.1,0.117,2019-11-18 22:44:05.780403
5.09,0.129,2019-11-18 22:44:06.952811
5.09,0.121,2019-11-18 22:44:08.124146
5.09,0.119,2019-11-18 22:44:09.296586
5.09,0.118,2019-11-18 22:44:10.470366
5.09,0.122,2019-11-18 22:44:11.639154
5.09,0.118,2019-11-18 22:44:12.812892
5.09,0.12,2019-11-18 22:44:13.982919
5.09,0.129,2019-11-18 22:44:15.154052
5.09,0.119,2019-11-18 22:44:16.328130
